Toko Fashion,,,,,,,,,,,,,,,,,,,
Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,,,,,,
ORD02257,9/24/2025 16:11,Aulia Iskandar,Kendari,Rok Midi,"247,000",2,0,"494,000",0,"494,000","24,000","1,376,000",COD,,FashionKita,1,L,Knitted,Pria
ORD02258,10/4/2025 19:39,Aulia Santoso,Tanjungpinang,Celana Chino,"324,000",2,0,"648,000",0,"648,000","24,000","1,608,000",e-Wallet,,Toko Fashion App,2,L,Polyester,Pria
ORD02258,10/4/2025 19:39,Aulia Santoso,Tanjungpinang,Gamis,"655,000",1,0,"655,000",0,"655,000","24,000","1,608,000",e-Wallet,,Toko Fashion App,2,M,Twill,Pria
ORD02258,10/4/2025 19:39,Aulia Santoso,Tanjungpinang,Jaket Denim,"281,000",1,0,"281,000",0,"281,000","24,000","1,608,000",e-Wallet,,Toko Fashion App,2,L,Katun,Wanita
ORD02259,6/13/2025 12:37,Zahra Nugroho,Mataram,Jaket Bomber,"359,000",2,0,"718,000",0,"718,000","27,000","2,523,000",e-Wallet,,Toko Fashion App,2,XXL,Katun Twill,Pria
ORD02259,6/13/2025 12:37,Zahra Nugroho,Mataram,Kaos Polo,"152,000",2,0,"304,000",0,"304,000","27,000","2,523,000",e-Wallet,,Toko Fashion App,2,XL,Woolpeach,Wanita
ORD02259,6/13/2025 12:37,Zahra Nugroho,Mataram,Blouse,"333,000",2,0,"666,000",0,"666,000","27,000","2,523,000",e-Wallet,,Toko Fashion App,2,M,Cotton,Pria
ORD02259,6/13/2025 12:37,Zahra Nugroho,Mataram,Dress Formal,"808,000",1,0,"808,000",0,"808,000","27,000","2,523,000",e-Wallet,,FashionKita,3,XXL,Scuba,Pria
ORD02260,1/1/2025 19:43,Dina Hidayat,Kupang,Sweater,"315,000",2,10,"630,000","63,000","567,000","24,000","1,829,400",Kartu Kredit,,FashionKita,3,L,Lacoste Cotton,Pria
ORD02260,1/1/2025 19:43,Dina Hidayat,Kupang,Dress Casual,"385,000",2,10,"770,000","77,000","693,000","24,000","1,829,400",Kartu Kredit,,FashionKita,3,L,Viscose,Wanita
ORD02260,1/1/2025 19:43,Dina Hidayat,Kupang,Kemeja Casual,"303,000",2,10,"606,000","60,600","545,400","24,000","1,829,400",Kartu Kredit,,FashionKita,3,XXL,Satin,Wanita
ORD02261,6/16/2025 14:46,Kartika Nugroho,Surabaya,Sweater,"423,000",1,0,"423,000",0,"423,000","20,000","956,000",e-Wallet,,Toko Fashion App,3,L,Acrylic,Pria
ORD02261,6/16/2025 14:46,Kartika Nugroho,Surabaya,Kaos Polo,"252,000",1,0,"252,000",0,"252,000","20,000","956,000",e-Wallet,,Toko Fashion App,3,XXL,Rayon,Wanita
ORD02261,6/16/2025 14:46,Kartika Nugroho,Surabaya,Rok Midi,"261,000",1,0,"261,000",0,"261,000","20,000","956,000",e-Wallet,,Toko Fashion App,3,XL,Chambray,Pria
ORD02262,3/28/2025 11:19,Dimas Halim,Manado,Kemeja Casual,"261,000",2,0,"522,000",0,"522,000","22,000","1,267,000",Transfer Bank,,StyleMart,1,XXL,Acrylic,Pria
ORD02262,3/28/2025 11:19,Dimas Halim,Manado,Gamis,"723,000",1,0,"723,000",0,"723,000","22,000","1,267,000",Transfer Bank,,StyleMart,1,M,Polyester,Pria
ORD02263,9/3/2025 12:09,Putri Puspita,Kupang,Jaket Denim,"590,000",1,0,"590,000",0,"590,000","24,000","1,534,000",e-Wallet,,StyleMart,1,XL,Twill,Wanita
ORD02263,9/3/2025 12:09,Putri Puspita,Kupang,Gamis,"536,000",1,0,"536,000",0,"536,000","24,000","1,534,000",e-Wallet,,FashionKita,1,S,Linen,Pria
ORD02263,9/3/2025 12:09,Putri Puspita,Kupang,Celana Pendek,"128,000",3,0,"384,000",0,"384,000","24,000","1,534,000",e-Wallet,,FashionKita,1,XL,Satin,Wanita
ORD02264,3/17/2025 12:32,Dewi Iskandar,Palangka Raya,Legging,"242,000",1,0,"242,000",0,"242,000","24,000","1,286,000",COD,,StyleMart,3,M,Denim,Pria
ORD02264,3/17/2025 12:32,Dewi Iskandar,Palangka Raya,Kaos Polo,"138,000",3,0,"414,000",0,"414,000","24,000","1,286,000",COD,,StyleMart,3,XXL,Woolpeach,Wanita
ORD02264,3/17/2025 12:32,Dewi Iskandar,Palangka Raya,Hoodie,"303,000",2,0,"606,000",0,"606,000","24,000","1,286,000",COD,,StyleMart,3,L,Polyester,Pria
ORD02265,8/27/2025 17:56,Vina Hidayat,Pangkalpinang,Kaos Pendek,"84,000",3,0,"252,000",0,"252,000","27,000","1,759,000",Kartu Kredit,,Toko Fashion App,1,XL,Spandex,Wanita
ORD02265,8/27/2025 17:56,Vina Hidayat,Pangkalpinang,Blouse,"342,000",3,0,"1,026,000",0,"1,026,000","27,000","1,759,000",Kartu Kredit,,Toko Fashion App,1,L,Lacoste Cotton,Pria
ORD02265,8/27/2025 17:56,Vina Hidayat,Pangkalpinang,Cardigan,"217,000",1,0,"217,000",0,"217,000","27,000","1,759,000",Kartu Kredit,,Toko Fashion App,1,M,Cotton Combed,Pria
ORD02265,8/27/2025 17:56,Vina Hidayat,Pangkalpinang,Kemeja Casual,"237,000",1,0,"237,000",0,"237,000","27,000","1,759,000",Kartu Kredit,,StyleMart,3,L,Jersey,Pria
ORD02266,7/6/2025 9:52,Citra Rahmawati,Banjarbaru,Kaos Polo,"158,000",1,0,"158,000",0,"158,000","27,000","1,477,000",Transfer Bank,,StyleMart,3,L,Rayon,Wanita
ORD02266,7/6/2025 9:52,Citra Rahmawati,Banjarbaru,Kemeja Casual,"319,000",2,0,"638,000",0,"638,000","27,000","1,477,000",Transfer Bank,,StyleMart,3,S,Acrylic,Wanita
ORD02266,7/6/2025 9:52,Citra Rahmawati,Banjarbaru,Rok Midi,"254,000",2,0,"508,000",0,"508,000","27,000","1,477,000",Transfer Bank,,StyleMart,3,M,Chambray,Pria
ORD02266,7/6/2025 9:52,Citra Rahmawati,Banjarbaru,Kaos Pendek,"73,000",2,0,"146,000",0,"146,000","27,000","1,477,000",Transfer Bank,,OutfitNow,3,XXL,Katun Pique,Pria
ORD02267,12/11/2025 16:12,Bayu Fauziah,Medan,Sweater,"276,000",2,0,"552,000",0,"552,000","27,000","1,855,000",COD,,OutfitNow,3,XXL,Katun,Pria
ORD02267,12/11/2025 16:12,Bayu Fauziah,Medan,Hijab,"113,000",4,0,"452,000",0,"452,000","27,000","1,855,000",COD,,OutfitNow,3,XXL,Katun,Wanita
ORD02267,12/11/2025 16:12,Bayu Fauziah,Medan,Kemeja Casual,"172,000",1,0,"172,000",0,"172,000","27,000","1,855,000",COD,,OutfitNow,3,M,Katun,Pria
ORD02267,12/11/2025 16:12,Bayu Fauziah,Medan,Celana Pendek,"163,000",4,0,"652,000",0,"652,000","27,000","1,855,000",COD,,StyleMart,3,S,Knitted,Pria
ORD02268,6/29/2025 20:23,Bella Halim,Tanjungpinang,Blouse,"257,000",3,0,"771,000",0,"771,000","22,000","1,094,000",e-Wallet,,StyleMart,3,XL,Voal,Wanita
ORD02268,6/29/2025 20:23,Bella Halim,Tanjungpinang,Sweater,"301,000",1,0,"301,000",0,"301,000","22,000","1,094,000",e-Wallet,,StyleMart,3,L,Linen,Pria
ORD02269,3/11/2025 14:12,Bella Ramadhani,Pekanbaru,Jaket Denim,"575,000",2,0,"1,150,000",0,"1,150,000","27,000","2,256,000",COD,,StyleMart,3,XL,Polyester,Pria
ORD02269,3/11/2025 14:12,Bella Ramadhani,Pekanbaru,Dress Casual,"238,000",2,0,"476,000",0,"476,000","27,000","2,256,000",COD,,StyleMart,5,XXL,Satin,Wanita
ORD02269,3/11/2025 14:12,Bella Ramadhani,Pekanbaru,Kemeja Casual,"253,000",1,0,"253,000",0,"253,000","27,000","2,256,000",COD,,StyleMart,5,XL,Wool,Pria
ORD02269,3/11/2025 14:12,Bella Ramadhani,Pekanbaru,Celana Chino,"350,000",1,0,"350,000",0,"350,000","27,000","2,256,000",COD,,Toko Fashion App,3,M,Denim,Pria
ORD02270,3/19/2025 12:40,Qori Hidayat,Pontianak,Hijab,"100,000",2,0,"200,000",0,"200,000","17,000","946,000",COD,,Toko Fashion App,3,L,Rayon,Wanita
ORD02270,3/19/2025 12:40,Qori Hidayat,Pontianak,Gamis,"729,000",1,0,"729,000",0,"729,000","17,000","946,000",COD,,Toko Fashion App,3,M,Chambray,Pria
ORD02271,3/19/2025 9:21,Dina Maulana,Bengkulu,Rok Midi,"340,000",3,0,"1,020,000",0,"1,020,000","22,000","1,924,000",e-Wallet,,Toko Fashion App,3,XL,Twill,Pria
ORD02271,3/19/2025 9:21,Dina Maulana,Bengkulu,Celana Jeans,"441,000",2,0,"882,000",0,"882,000","22,000","1,924,000",e-Wallet,,FashionHub,5,S,Ceruty,Wanita
ORD02272,1/17/2025 12:07,Gita Wijaya,Tanjung Selor,Celana Chino,"336,000",2,0,"672,000",0,"672,000","24,000","1,262,000",Kartu Kredit,,FashionHub,5,M,Satin,Wanita
ORD02272,1/17/2025 12:07,Gita Wijaya,Tanjung Selor,Blouse,"256,000",1,0,"256,000",0,"256,000","24,000","1,262,000",Kartu Kredit,,FashionKita,5,M,Polyester,Wanita
ORD02272,1/17/2025 12:07,Gita Wijaya,Tanjung Selor,Cardigan,"310,000",1,0,"310,000",0,"310,000","24,000","1,262,000",Kartu Kredit,,FashionKita,5,XXL,Katun,Pria
ORD02273,4/19/2025 11:58,Wahyu Pradipta,Ambon,Gamis,"296,000",2,0,"592,000",0,"592,000","24,000","1,062,000",COD,,Toko Fashion App,3,XL,Twill,Pria
ORD02273,4/19/2025 11:58,Wahyu Pradipta,Ambon,Kemeja Casual,"201,000",1,0,"201,000",0,"201,000","24,000","1,062,000",COD,,Toko Fashion App,3,XL,Viscose,Wanita
ORD02273,4/19/2025 11:58,Wahyu Pradipta,Ambon,Jaket Bomber,"245,000",1,0,"245,000",0,"245,000","24,000","1,062,000",COD,,Toko Fashion App,3,M,Wool,Wanita
ORD02274,4/5/2025 10:11,Vina Syahputra,Kendari,Jaket Bomber,"348,000",1,0,"348,000",0,"348,000","22,000","1,108,000",Transfer Bank,,StyleMart,5,M,Woolpeach,Wanita
ORD02274,4/5/2025 10:11,Vina Syahputra,Kendari,Kemeja Casual,"246,000",3,0,"738,000",0,"738,000","22,000","1,108,000",Transfer Bank,,StyleMart,5,L,Katun,Pria
ORD02275,10/22/2025 20:27,Dina Maulana,Serang,Kemeja Casual,"202,000",1,0,"202,000",0,"202,000","24,000","1,393,000",COD,,StyleMart,5,M,Scuba,Pria
ORD02275,10/22/2025 20:27,Dina Maulana,Serang,Dress Formal,"637,000",1,0,"637,000",0,"637,000","24,000","1,393,000",COD,,StyleMart,3,M,Scuba,Pria
ORD02275,10/22/2025 20:27,Dina Maulana,Serang,Gamis,"530,000",1,0,"530,000",0,"530,000","24,000","1,393,000",COD,,StyleMart,3,M,Katun,Pria
ORD02276,10/25/2025 20:01,Dewi Wijaya,Banjarbaru,Jaket Denim,"438,000",2,0,"876,000",0,"876,000","27,000","2,124,000",COD,,FashionKita,3,XL,Katun,Pria
ORD02276,10/25/2025 20:01,Dewi Wijaya,Banjarbaru,Hoodie,"376,000",1,0,"376,000",0,"376,000","27,000","2,124,000",COD,,FashionKita,3,L,Silk Blend,Wanita
ORD02276,10/25/2025 20:01,Dewi Wijaya,Banjarbaru,Kaos Pendek,"148,000",4,0,"592,000",0,"592,000","27,000","2,124,000",COD,,FashionKita,3,M,Sutra,Wanita
ORD02276,10/25/2025 20:01,Dewi Wijaya,Banjarbaru,Kemeja Casual,"253,000",1,0,"253,000",0,"253,000","27,000","2,124,000",COD,,FashionHub,3,XL,Chambray,Pria
ORD02277,5/9/2025 18:03,Bella Saputra,Surabaya,Celana Jeans,"332,000",1,0,"332,000",0,"332,000","17,000","913,000",e-Wallet,,FashionHub,3,XL,Polyester,Pria
ORD02277,5/9/2025 18:03,Bella Saputra,Surabaya,Celana Pendek,"188,000",3,0,"564,000",0,"564,000","17,000","913,000",e-Wallet,,FashionHub,3,XL,Katun,Pria
ORD02278,5/16/2025 21:55,Zahra Halim,Pekanbaru,Legging,"213,000",2,0,"426,000",0,"426,000","17,000","697,000",Kartu Kredit,,FashionHub,3,S,Katun,Pria
ORD02278,5/16/2025 21:55,Zahra Halim,Pekanbaru,Kaos Polo,"254,000",1,0,"254,000",0,"254,000","17,000","697,000",Kartu Kredit,,StyleMart,1,XXL,Denim,Pria
ORD02279,4/7/2025 10:00,Yani Maulana,Medan,Rok Midi,"221,000",2,0,"442,000",0,"442,000","17,000","805,000",Kartu Kredit,,StyleMart,1,S,Jersey,Pria
ORD02279,4/7/2025 10:00,Yani Maulana,Medan,Kemeja Casual,"173,000",2,0,"346,000",0,"346,000","17,000","805,000",Kartu Kredit,,FashionKita,1,L,Polyester,Wanita
ORD02280,12/24/2025 12:48,Citra Fauziah,Bandar Lampung,Cardigan,"185,000",1,0,"185,000",0,"185,000","24,000","1,371,000",COD,,FashionKita,1,L,Katun Pique,Pria
ORD02280,12/24/2025 12:48,Citra Fauziah,Bandar Lampung,Kaos Polo,"178,000",3,0,"534,000",0,"534,000","24,000","1,371,000",COD,,StyleMart,5,L,Katun,Wanita
ORD02280,12/24/2025 12:48,Citra Fauziah,Bandar Lampung,Kemeja Formal,"314,000",2,0,"628,000",0,"628,000","24,000","1,371,000",COD,,StyleMart,5,L,Katun,Pria
ORD02281,12/22/2025 8:32,Vina Budiman,Palangka Raya,Dress Casual,"343,000",1,0,"343,000",0,"343,000","27,000","1,871,000",Kartu Kredit,,StyleMart,2,S,Wool,Wanita
ORD02281,12/22/2025 8:32,Vina Budiman,Palangka Raya,Cardigan,"327,000",1,0,"327,000",0,"327,000","27,000","1,871,000",Kartu Kredit,,StyleMart,2,M,Polyester,Pria
ORD02281,12/22/2025 8:32,Vina Budiman,Palangka Raya,Dress Formal,"438,000",1,0,"438,000",0,"438,000","27,000","1,871,000",Kartu Kredit,,StyleMart,2,XL,Twill,Pria
ORD02281,12/22/2025 8:32,Vina Budiman,Palangka Raya,Sweater,"368,000",2,0,"736,000",0,"736,000","27,000","1,871,000",Kartu Kredit,,Toko Fashion App,4,L,Katun,Wanita
ORD02282,1/7/2025 20:07,Fitri Setiawan,Kendari,Dress Casual,"187,000",1,0,"187,000",0,"187,000","27,000","1,391,000",Transfer Bank,,Toko Fashion App,4,L,Knitted,Wanita
ORD02282,1/7/2025 20:07,Fitri Setiawan,Kendari,Celana Pendek,"228,000",1,0,"228,000",0,"228,000","27,000","1,391,000",Transfer Bank,,Toko Fashion App,4,XL,Silk Blend,Wanita
ORD02282,1/7/2025 20:07,Fitri Setiawan,Kendari,Hoodie,"363,000",1,0,"363,000",0,"363,000","27,000","1,391,000",Transfer Bank,,Toko Fashion App,4,XL,Knitted,Pria
ORD02282,1/7/2025 20:07,Fitri Setiawan,Kendari,Kemeja Casual,"293,000",2,0,"586,000",0,"586,000","27,000","1,391,000",Transfer Bank,,Toko Fashion App,2,M,Katun,Wanita
ORD02283,2/19/2025 19:13,Fitri Iskandar,Pangkalpinang,Jaket Denim,"438,000",2,0,"876,000",0,"876,000","27,000","2,170,000",COD,,Toko Fashion App,2,L,Polyester,Pria
ORD02283,2/19/2025 19:13,Fitri Iskandar,Pangkalpinang,Kaos Pendek,"83,000",4,0,"332,000",0,"332,000","27,000","2,170,000",COD,,Toko Fashion App,2,XXL,Cotton Combed,Pria
ORD02283,2/19/2025 19:13,Fitri Iskandar,Pangkalpinang,Legging,"107,000",1,0,"107,000",0,"107,000","27,000","2,170,000",COD,,Toko Fashion App,2,M,Katun,Pria
ORD02283,2/19/2025 19:13,Fitri Iskandar,Pangkalpinang,Dress Formal,"828,000",1,0,"828,000",0,"828,000","27,000","2,170,000",COD,,FashionHub,5,M,Chambray,Pria
ORD02284,7/22/2025 21:47,Erna Fauziah,Nabire,Jaket Bomber,"278,000",1,0,"278,000",0,"278,000","20,000","919,000",Kartu Kredit,,FashionHub,5,XL,Jersey,Pria
ORD02284,7/22/2025 21:47,Erna Fauziah,Nabire,Jaket Denim,"255,000",1,0,"255,000",0,"255,000","20,000","919,000",Kartu Kredit,,FashionHub,5,XXL,Nylon,Wanita
ORD02284,7/22/2025 21:47,Erna Fauziah,Nabire,Cardigan,"366,000",1,0,"366,000",0,"366,000","20,000","919,000",Kartu Kredit,,FashionHub,5,S,Silk Blend,Wanita
ORD02285,6/20/2025 13:18,Andi Budiman,Padang,Kemeja Casual,"195,000",3,0,"585,000",0,"585,000","24,000","1,593,000",e-Wallet,,FashionKita,5,XL,Scuba,Pria
ORD02285,6/20/2025 13:18,Andi Budiman,Padang,Dress Casual,"404,000",1,0,"404,000",0,"404,000","24,000","1,593,000",e-Wallet,,FashionKita,5,XL,Chambray,Pria
ORD02285,6/20/2025 13:18,Andi Budiman,Padang,Celana Chino,"290,000",2,0,"580,000",0,"580,000","24,000","1,593,000",e-Wallet,,FashionKita,5,XL,Knitted,Wanita
ORD02286,7/23/2025 14:52,Fitri Kusuma,Denpasar,Hoodie,"246,000",1,0,"246,000",0,"246,000","24,000","1,177,000",Transfer Bank,,Toko Fashion App,4,XXL,Katun,Pria
ORD02286,7/23/2025 14:52,Fitri Kusuma,Denpasar,Kemeja Formal,"193,000",1,0,"193,000",0,"193,000","24,000","1,177,000",Transfer Bank,,Toko Fashion App,4,S,Rayon,Wanita
ORD02286,7/23/2025 14:52,Fitri Kusuma,Denpasar,Cardigan,"357,000",2,0,"714,000",0,"714,000","24,000","1,177,000",Transfer Bank,,Toko Fashion App,4,XXL,Katun,Pria
ORD02287,7/10/2025 21:42,Iwan Maulana,Samarinda,Hoodie,"264,000",2,0,"528,000",0,"528,000","22,000","1,226,000",Kartu Kredit,,FashionKita,5,L,Fleece,Pria
ORD02287,7/10/2025 21:42,Iwan Maulana,Samarinda,Celana Chino,"338,000",2,0,"676,000",0,"676,000","22,000","1,226,000",Kartu Kredit,,FashionKita,5,L,Linen,Pria
ORD02288,5/2/2025 16:44,Wahyu Fauziah,Bandung,Sweater,"312,000",1,0,"312,000",0,"312,000","27,000","1,722,000",Transfer Bank,,FashionKita,5,L,Knitted,Wanita
ORD02288,5/2/2025 16:44,Wahyu Fauziah,Bandung,Dress Casual,"396,000",1,0,"396,000",0,"396,000","27,000","1,722,000",Transfer Bank,,Toko Fashion App,1,XL,Fleece,Pria
ORD02288,5/2/2025 16:44,Wahyu Fauziah,Bandung,Kaos Panjang,"156,000",2,0,"312,000",0,"312,000","27,000","1,722,000",Transfer Bank,,Toko Fashion App,1,L,Katun Twill,Pria
ORD02288,5/2/2025 16:44,Wahyu Fauziah,Bandung,Rok Midi,"225,000",3,0,"675,000",0,"675,000","27,000","1,722,000",Transfer Bank,,FashionKita,4,L,Knitted,Pria
ORD02289,11/27/2025 13:11,Vina Puspita,Mamuju,Dress Casual,"325,000",1,0,"325,000",0,"325,000","17,000","607,000",e-Wallet,,FashionKita,4,M,Katun,Wanita
ORD02289,11/27/2025 13:11,Vina Puspita,Mamuju,Cardigan,"265,000",1,0,"265,000",0,"265,000","17,000","607,000",e-Wallet,,FashionKita,4,L,Katun,Pria
ORD02290,4/27/2025 17:20,Yani Santoso,Samarinda,Kaos Panjang,"90,000",2,0,"180,000",0,"180,000","27,000","2,571,000",e-Wallet,,FashionKita,4,M,Katun,Wanita
ORD02290,4/27/2025 17:20,Yani Santoso,Samarinda,Kemeja Formal,"344,000",2,0,"688,000",0,"688,000","27,000","2,571,000",e-Wallet,,Toko Fashion App,3,XL,Viscose,Wanita
ORD02290,4/27/2025 17:20,Yani Santoso,Samarinda,Jaket Denim,"396,000",2,0,"792,000",0,"792,000","27,000","2,571,000",e-Wallet,,Toko Fashion App,3,L,Acrylic,Wanita
ORD02290,4/27/2025 17:20,Yani Santoso,Samarinda,Celana Jeans,"442,000",2,0,"884,000",0,"884,000","27,000","2,571,000",e-Wallet,,FashionKita,5,L,Jersey,Pria
ORD02291,4/9/2025 19:09,Vina Maulana,Sorong,Jaket Denim,"544,000",1,0,"544,000",0,"544,000","27,000","1,777,000",Transfer Bank,,FashionKita,5,XXL,Linen,Pria
ORD02291,4/9/2025 19:09,Vina Maulana,Sorong,Celana Pendek,"168,000",4,0,"672,000",0,"672,000","27,000","1,777,000",Transfer Bank,,FashionKita,5,XXL,Cotton,Pria
ORD02291,4/9/2025 19:09,Vina Maulana,Sorong,Hijab,"62,000",2,0,"124,000",0,"124,000","27,000","1,777,000",Transfer Bank,,FashionKita,5,L,Stretch Denim,Pria
ORD02291,4/9/2025 19:09,Vina Maulana,Sorong,Kaos Polo,"205,000",2,0,"410,000",0,"410,000","27,000","1,777,000",Transfer Bank,,FashionKita,3,L,Cotton,Pria
ORD02292,10/19/2025 14:12,Tono Ananda,Tanjungpinang,Gamis,"687,000",1,0,"687,000",0,"687,000","27,000","1,993,000",COD,,FashionKita,3,L,Polyester,Pria
ORD02292,10/19/2025 14:12,Tono Ananda,Tanjungpinang,Cardigan,"311,000",2,0,"622,000",0,"622,000","27,000","1,993,000",COD,,FashionKita,3,XXL,Voal,Wanita
ORD02292,10/19/2025 14:12,Tono Ananda,Tanjungpinang,Celana Jeans,"330,000",1,0,"330,000",0,"330,000","27,000","1,993,000",COD,,FashionKita,3,XL,Polyester,Pria
ORD02292,10/19/2025 14:12,Tono Ananda,Tanjungpinang,Kemeja Formal,"327,000",1,0,"327,000",0,"327,000","27,000","1,993,000",COD,,Toko Fashion App,4,XXL,Woolpeach,Wanita
ORD02293,12/29/2025 17:25,Zahra Saputra,Makassar,Legging,"154,000",1,0,"154,000",0,"154,000","20,000","464,000",Kartu Kredit,,Toko Fashion App,4,XL,Knitted,Wanita
ORD02293,12/29/2025 17:25,Zahra Saputra,Makassar,Celana Chino,"192,000",1,0,"192,000",0,"192,000","20,000","464,000",Kartu Kredit,,Toko Fashion App,4,L,Katun,Pria
ORD02293,12/29/2025 17:25,Zahra Saputra,Makassar,Kaos Pendek,"98,000",1,0,"98,000",0,"98,000","20,000","464,000",Kartu Kredit,,Toko Fashion App,4,XXL,Katun Oxford,Pria
ORD02294,12/27/2025 13:23,Dewi Ananda,Jakarta,Rok Midi,"270,000",2,0,"540,000",0,"540,000","27,000","2,181,000",Transfer Bank,,FashionKita,4,M,Polyester,Wanita
ORD02294,12/27/2025 13:23,Dewi Ananda,Jakarta,Kaos Panjang,"154,000",1,0,"154,000",0,"154,000","27,000","2,181,000",Transfer Bank,,FashionKita,4,XXL,Twill,Pria
ORD02294,12/27/2025 13:23,Dewi Ananda,Jakarta,Dress Formal,"662,000",1,0,"662,000",0,"662,000","27,000","2,181,000",Transfer Bank,,FashionKita,4,S,Cotton Combed,Pria
ORD02294,12/27/2025 13:23,Dewi Ananda,Jakarta,Gamis,"798,000",1,0,"798,000",0,"798,000","27,000","2,181,000",Transfer Bank,,OutfitNow,5,L,Twill,Wanita
ORD02295,7/8/2025 13:07,Sari Kurniawan,Tanjung Selor,Hijab,"52,000",1,0,"52,000",0,"52,000","17,000","843,000",Kartu Kredit,,OutfitNow,5,L,Katun,Pria
ORD02295,7/8/2025 13:07,Sari Kurniawan,Tanjung Selor,Celana Chino,"387,000",2,0,"774,000",0,"774,000","17,000","843,000",Kartu Kredit,,OutfitNow,5,XXL,Sutra,Wanita
ORD02296,5/31/2025 14:12,Hana Nugroho,Pontianak,Jaket Denim,"277,000",2,0,"554,000",0,"554,000","27,000","2,126,000",Transfer Bank,,OutfitNow,5,XL,Woolpeach,Wanita
ORD02296,5/31/2025 14:12,Hana Nugroho,Pontianak,Dress Casual,"229,000",1,0,"229,000",0,"229,000","27,000","2,126,000",Transfer Bank,,StyleMart,2,XL,Ceruty,Wanita
ORD02296,5/31/2025 14:12,Hana Nugroho,Pontianak,Hoodie,"253,000",2,0,"506,000",0,"506,000","27,000","2,126,000",Transfer Bank,,StyleMart,2,L,Twill,Pria
ORD02296,5/31/2025 14:12,Hana Nugroho,Pontianak,Celana Jeans,"405,000",2,0,"810,000",0,"810,000","27,000","2,126,000",Transfer Bank,,Toko Fashion App,5,L,Chambray,Pria
ORD02297,3/3/2025 19:00,Citra Syahputra,Kendari,Sweater,"211,000",1,10,"211,000","21,100","189,900","27,000","2,193,300",e-Wallet,,Toko Fashion App,5,S,Katun,Wanita
ORD02297,3/3/2025 19:00,Citra Syahputra,Kendari,Dress Formal,"741,000",1,10,"741,000","74,100","666,900","27,000","2,193,300",e-Wallet,,Toko Fashion App,5,XL,Cotton Combed,Pria
ORD02297,3/3/2025 19:00,Citra Syahputra,Kendari,Blouse,"265,000",1,10,"265,000","26,500","238,500","27,000","2,193,300",e-Wallet,,Toko Fashion App,5,XXL,Stretch Denim,Pria
ORD02297,3/3/2025 19:00,Citra Syahputra,Kendari,Gamis,"595,000",2,10,"1,190,000","119,000","1,071,000","27,000","2,193,300",e-Wallet,,Toko Fashion App,2,M,Wool,Pria
ORD02298,5/10/2025 10:30,Dewi Budiman,Pangkalpinang,Hijab,"116,000",3,0,"348,000",0,"348,000","27,000","1,561,000",COD,,Toko Fashion App,2,S,Silk Blend,Wanita
ORD02298,5/10/2025 10:30,Dewi Budiman,Pangkalpinang,Hoodie,"296,000",2,0,"592,000",0,"592,000","27,000","1,561,000",COD,,Toko Fashion App,2,XL,Rayon,Wanita
ORD02298,5/10/2025 10:30,Dewi Budiman,Pangkalpinang,Sweater,"230,000",2,0,"460,000",0,"460,000","27,000","1,561,000",COD,,Toko Fashion App,2,XXL,Sutra,Wanita
ORD02298,5/10/2025 10:30,Dewi Budiman,Pangkalpinang,Kaos Panjang,"134,000",1,0,"134,000",0,"134,000","27,000","1,561,000",COD,,Toko Fashion App,2,L,Polyester,Wanita
ORD02299,3/15/2025 13:28,Ani Hidayat,Yogyakarta,Gamis,"700,000",1,0,"700,000",0,"700,000","27,000","2,249,000",Kartu Kredit,,Toko Fashion App,2,L,Fleece,Pria
ORD02299,3/15/2025 13:28,Ani Hidayat,Yogyakarta,Jaket Bomber,"444,000",1,0,"444,000",0,"444,000","27,000","2,249,000",Kartu Kredit,,Toko Fashion App,2,XL,Acrylic,Pria
ORD02299,3/15/2025 13:28,Ani Hidayat,Yogyakarta,Kemeja Formal,"251,000",2,0,"502,000",0,"502,000","27,000","2,249,000",Kartu Kredit,,Toko Fashion App,2,L,Cotton Combed,Pria
ORD02299,3/15/2025 13:28,Ani Hidayat,Yogyakarta,Kaos Pendek,"144,000",4,0,"576,000",0,"576,000","27,000","2,249,000",Kartu Kredit,,StyleMart,4,L,Woolpeach,Wanita
ORD02300,4/13/2025 18:22,Putri Wijaya,Pontianak,Hoodie,"207,000",1,0,"207,000",0,"207,000","27,000","2,002,000",Kartu Kredit,,StyleMart,4,L,Polyester,Pria
ORD02300,4/13/2025 18:22,Putri Wijaya,Pontianak,Dress Formal,"635,000",1,0,"635,000",0,"635,000","27,000","2,002,000",Kartu Kredit,,StyleMart,4,L,Twill,Pria
ORD02300,4/13/2025 18:22,Putri Wijaya,Pontianak,Jaket Denim,"307,000",2,0,"614,000",0,"614,000","27,000","2,002,000",Kartu Kredit,,StyleMart,4,XL,Cotton Combed,Pria
ORD02300,4/13/2025 18:22,Putri Wijaya,Pontianak,Kaos Polo,"173,000",3,0,"519,000",0,"519,000","27,000","2,002,000",Kartu Kredit,,Toko Fashion App,5,M,Cotton Combed,Pria
ORD02301,1/28/2025 10:35,Sari Halim,Tanjungpinang,Dress Formal,"545,000",1,0,"545,000",0,"545,000","24,000","1,659,000",COD,,Toko Fashion App,5,M,Satin,Wanita
